,lat,lng
136721,12.5054,55.6618
136722,12.5059,55.6621
136752,12.517,55.6607
136753,12.5172,55.6607
136754,12.5177,55.6607
136795,12.5263,55.7045
136796,12.5251,55.7036
136798,12.5053,55.6583
136799,12.5067,55.6596
136815,12.4948,55.6909
136816,12.4947,55.6909
136817,12.4944,55.6908
136818,12.4941,55.6907
136819,12.494,55.6907
136820,12.4934,55.6904
136821,12.4933,55.6904
136822,12.4931,55.6903
136823,12.493,55.6902
136824,12.5069,55.6635
136825,12.5028,55.6635
136826,12.5025,55.6636
136827,12.5005,55.6636
136828,12.4988,55.6636
136829,12.4977,55.6636
136830,12.4976,55.6636
136831,12.4975,55.6635
136832,12.4964,55.6638
136833,12.5223,55.7006
136834,12.522,55.7005
136835,12.5217,55.7003
136836,12.5257,55.6971
136837,12.527,55.6976
136838,12.5284,55.6982
136840,12.5285,55.6983
136841,12.5296,55.6988
136842,12.53,55.6989
136843,12.5301,55.699
136844,12.5303,55.6991
136845,12.5304,55.6992
136846,12.5307,55.6994
136847,12.5025,55.663
136848,12.5,55.663
136850,12.4997,55.6628
136851,12.4992,55.6624
136852,12.4989,55.6622
136853,12.4988,55.6621
136854,12.4987,55.662
136855,12.4986,55.6619
136856,12.4986,55.6618
136867,12.5067,55.6614
136868,12.5067,55.6618
136869,12.5057,55.6623
136870,12.5056,55.6624
136871,12.5037,55.6624
136872,12.5035,55.6623
136873,12.5019,55.6623
136874,12.5017,55.6623
136875,12.5013,55.6624
136876,12.5009,55.6625
136877,12.5004,55.6626
136878,12.4999,55.6627
136879,12.4996,55.6628
136880,12.4992,55.663
136881,12.499,55.6631
136882,12.4988,55.6632
136883,12.4989,55.6635
136884,12.5242,55.6993
136885,12.5236,55.6998
136886,12.5233,55.6999
136887,12.5217,55.7012
136888,12.5215,55.7014
136895,12.5358,55.6984
136896,12.5357,55.6984
136897,12.5351,55.6985
136898,12.535,55.6985
136899,12.5342,55.6987
136919,12.6296,55.6564
136921,12.6302,55.6564
136923,12.6312,55.6566
136924,12.6248,55.6527
136925,12.6271,55.6532
136926,12.6292,55.6535
136927,12.6309,55.6538
136928,12.6333,55.6533
136932,12.6334,55.6532
136933,12.6347,55.6509
136935,12.6349,55.6506
136936,12.6314,55.6563
136937,12.6318,55.6557
136938,12.6318,55.6556
136941,12.6318,55.6554
136942,12.6318,55.6553
136943,12.6318,55.6551
136944,12.6318,55.655
136946,12.6319,55.655
136947,12.632,55.6548
136948,12.6386,55.6533
136949,12.6377,55.6525
136950,12.6371,55.6517
136951,12.6367,55.6509
136952,12.6366,55.6508
136953,12.6365,55.6507
136954,12.6331,55.6565
136955,12.6342,55.6548
136956,12.6304,55.655
136958,12.6308,55.655
136959,12.6312,55.655
136977,12.6367,55.657
136978,12.6377,55.656
136979,12.6378,55.6558
136980,12.6385,55.6545
136981,12.6395,55.6525
136982,12.6403,55.651
136983,12.6268,55.6556
136984,12.6269,55.6554
136985,12.6283,55.6534
136986,12.6295,55.6537
136987,12.6282,55.6556
136988,12.6281,55.6558
136996,12.6405,55.6507
136997,12.6409,55.6497
136998,12.6412,55.6493
136999,12.6425,55.6476
137000,12.6431,55.6467
137001,12.6432,55.6466
137009,12.6269,55.6514
137010,12.6265,55.6519
137011,12.6255,55.6553
137012,12.6256,55.6551
137013,12.6259,55.6548
137014,12.6264,55.654
137015,12.627,55.6532
137024,12.63,55.6558
137025,12.6301,55.6558
137026,12.6306,55.6557
137028,12.6354,55.6506
137029,12.6364,55.6506
137030,12.6263,55.6506
137031,12.6266,55.6507
137032,12.6281,55.651
137034,12.6282,55.651
137036,12.6283,55.651
137038,12.6286,55.651
137039,12.6301,55.6513
137041,12.6302,55.6513
137044,12.6303,55.6513
137046,12.6306,55.6514
137047,12.6323,55.6517
137048,12.6266,55.6501
137049,12.6325,55.6512
137050,12.628,55.6474
137051,12.6321,55.6482
137052,12.6324,55.6482
137053,12.6327,55.6483
137054,12.6334,55.6484
137055,12.6339,55.6484
137056,12.6292,55.6525
137057,12.6299,55.6519
137058,12.63,55.6517
137059,12.6308,55.6503
137069,12.6276,55.6482
137070,12.6318,55.649
137071,12.6336,55.6491
137072,12.6288,55.6498
137073,12.6301,55.6474
137074,12.6362,55.6455
137075,12.6378,55.6457
137082,12.637,55.6471
137083,12.6363,55.6484
137084,12.6362,55.6485
137086,12.6286,55.6444
137087,12.6339,55.6452
137088,12.6344,55.6452
137089,12.6359,55.6454
137096,12.6283,55.6467
137097,12.6301,55.647
137099,12.6303,55.6471
137100,12.6326,55.6475
137102,12.6327,55.6475
137103,12.6328,55.6476
137104,12.6331,55.6476
137105,12.6333,55.6476
137106,12.6335,55.6477
137107,12.6337,55.6477
137108,12.6337,55.6478
137109,12.6339,55.6478
137110,12.6342,55.6479
137111,12.6362,55.6453
137112,12.6366,55.6447
137113,12.6272,55.6489
137114,12.6298,55.6493
137115,12.63,55.6494
137116,12.6313,55.6496
137117,12.6314,55.6496
137119,12.6315,55.6496
137120,12.6315,55.6497
137121,12.6316,55.6497
137122,12.6332,55.6498
137146,12.634,55.6451
137147,12.6343,55.6444
137186,12.6288,55.6455
137187,12.629,55.6452
137188,12.6335,55.6459
137189,12.6288,55.6459
137190,12.633,55.6466
137191,12.6268,55.6494
137192,12.6283,55.6465
137193,12.6285,55.6461
137194,12.6286,55.6458
137195,12.6286,55.6451
137196,12.6285,55.6445
137197,12.6292,55.6524
137198,12.6277,55.6521
137203,12.6308,55.6502
137205,12.6323,55.6482
137206,12.6327,55.6474
137207,12.6333,55.6463
137208,12.6338,55.6454
137209,12.6338,55.6453
137210,12.6328,55.6512
137211,12.6345,55.6513
137215,12.6331,55.6504
137216,12.6343,55.6481
137217,12.6344,55.6479
137218,12.6351,55.6469
137219,12.6352,55.6468
137220,12.636,55.6456
137221,12.6293,55.6526
137222,12.6299,55.6527
137223,12.6303,55.6527
137224,12.631,55.6528
137225,12.6315,55.6529
137227,12.6354,55.6568
137228,12.6366,55.6548
137229,12.626,55.6512
137230,12.6263,55.6512
137231,12.627,55.6513
137233,12.6277,55.6515
137234,12.6278,55.6515
137236,12.6279,55.6515
137238,12.628,55.6515
137240,12.6298,55.6518
137243,12.6299,55.6518
137245,12.63,55.6519
137247,12.6304,55.6519
137248,12.6312,55.6521
137249,12.6319,55.6522
137250,12.6325,55.6558
137251,12.6375,55.6558
137252,12.6307,55.6574
137253,12.6304,55.6573
137254,12.6295,55.6572
137255,12.6291,55.6572
137271,12.6272,55.6604
137272,12.6259,55.6604
137273,12.6258,55.6604
137274,12.627,55.6588
137275,12.628,55.6589
137278,12.6343,55.6567
137279,12.6354,55.6548
137280,12.6351,55.6513
137281,12.6368,55.6513
137282,12.6206,55.6671
137283,12.6211,55.6672
137284,12.6217,55.6673
137285,12.6234,55.6678
137287,12.6235,55.6678
137289,12.6238,55.6676
137290,12.6239,55.6676
137291,12.6241,55.6674
137292,12.6243,55.6671
137293,12.6244,55.6671
137294,12.6307,55.6579
137295,12.6306,55.6578
137296,12.6308,55.6574
137297,12.6314,55.6564
137310,12.6269,55.6641
137311,12.6245,55.6639
137312,12.6244,55.6639
137313,12.6233,55.6636
137314,12.6368,55.6509
137315,12.6394,55.651
137316,12.6398,55.6508
137317,12.6399,55.6508
137318,12.6401,55.6508
137325,12.632,55.6564
137327,12.6329,55.6548
137328,12.633,55.6547
137329,12.6333,55.6542
137330,12.6337,55.6533
137331,12.6342,55.6525
137333,12.6343,55.6524
137337,12.6343,55.6523
137338,12.6346,55.6518
137339,12.6349,55.6513
137341,12.635,55.6513
137343,12.635,55.6512
137346,12.6351,55.6511
137347,12.6353,55.6507
137348,12.6231,55.6638
137349,12.6236,55.6639
137350,12.6243,55.6641
137351,12.6251,55.6642
137352,12.6255,55.6642
137353,12.6262,55.6643
137354,12.6267,55.6643
137355,12.629,55.6618
137356,12.6292,55.6616
137357,12.6299,55.6601
137358,12.6308,55.6585
137359,12.631,55.6579
137360,12.6372,55.6508
137362,12.6371,55.6506
137363,12.6368,55.6504
137364,12.6365,55.65
137365,12.6364,55.6499
137366,12.6362,55.6497
137367,12.6325,55.6578
137368,12.6331,55.6569
137374,12.6199,55.6679
137375,12.6223,55.6684
137376,12.6227,55.6682
137377,12.6231,55.6681
137378,12.6233,55.6679
137380,12.6295,55.6566
137381,12.63,55.6565
137382,12.6358,55.6524
137383,12.636,55.6519
137384,12.6371,55.6518
137385,12.6276,55.6521
137386,12.6278,55.6518
137387,12.6279,55.6516
137390,12.6281,55.6512
137391,12.6281,55.6511
137395,12.6285,55.6505
137396,12.6285,55.6504
137397,12.6286,55.6502
137398,12.6288,55.6499
137405,12.6242,55.655
137406,12.6247,55.6543
137407,12.6385,55.6457
137408,12.6429,55.6463
137409,12.6333,55.6505
137424,12.6372,55.6517
137425,12.6394,55.6517
137426,12.6395,55.6517
137427,12.6396,55.6517
137428,12.6269,55.6495
137429,12.629,55.6499
137430,12.6296,55.65
137431,12.6307,55.6502
137435,12.6309,55.6502
137437,12.6329,55.6505
137439,12.6296,55.6561
137440,12.6298,55.6558
137442,12.6299,55.6555
137443,12.63,55.6554
137444,12.6301,55.6551
137445,12.6302,55.655
137447,12.6303,55.6549
137448,12.6305,55.6545
137450,12.631,55.6538
137452,12.6311,55.6537
137453,12.6312,55.6535
137454,12.6314,55.6532
137456,12.6316,55.6529
137458,12.6317,55.6528
137459,12.6318,55.6527
137460,12.6319,55.6525
137461,12.632,55.6524
137463,12.632,55.6523
137464,12.6321,55.6523
137465,12.6323,55.6519
137466,12.6323,55.6518
137467,12.6324,55.6517
137469,12.6325,55.6516
137470,12.6326,55.6513
137471,12.6327,55.6512
137474,12.6329,55.6508
137475,12.633,55.6506
137476,12.6344,55.6524
137477,12.6392,55.6525
137478,12.6311,55.6579
137479,12.6313,55.6574
137480,12.6316,55.6569
137481,12.6317,55.6567
137482,12.6318,55.6567
137483,12.6319,55.6565
137494,12.6321,55.6524
137497,12.6326,55.6524
137498,12.6337,55.6524
137499,12.625,55.6615
137500,12.6266,55.6615
137501,12.6267,55.6615
137503,12.6278,55.6617
137504,12.6281,55.6617
137505,12.6283,55.6618
137506,12.6286,55.6618
137507,12.6289,55.6619
137508,12.629,55.6619
137510,12.6296,55.662
137511,12.6297,55.662
137512,12.6299,55.662
137513,12.6314,55.6622
137514,12.6316,55.6622
137515,12.622,55.6688
137516,12.6221,55.6688
137517,12.6223,55.6688
137518,12.6228,55.6689
137519,12.6238,55.6691
137520,12.6242,55.6692
137521,12.6243,55.6692
137522,12.6244,55.6692
137523,12.6245,55.669
137524,12.6248,55.6687
137525,12.6251,55.6684
137526,12.6251,55.6683
137528,12.625,55.6683
137529,12.6245,55.6681
137530,12.6243,55.6681
137531,12.624,55.668
137532,12.6376,55.6534
137533,12.6387,55.6534
137535,12.6372,55.6541
137536,12.6363,55.6534
137539,12.6359,55.654
137540,12.635,55.6533
137543,12.6346,55.654
137544,12.6339,55.6533
137558,12.6202,55.669
137559,12.6203,55.669
137560,12.6204,55.6689
137561,12.6205,55.6689
137562,12.6206,55.6689
137563,12.6207,55.6689
137564,12.621,55.6689
137565,12.6212,55.6688
137566,12.6215,55.6688
137567,12.6218,55.6687
137569,12.622,55.6687
137570,12.6222,55.6686
137571,12.6225,55.6685
137572,12.6227,55.6685
137573,12.6229,55.6684
137574,12.6232,55.6682
137575,12.6235,55.6681
137576,12.6237,55.668
137577,12.6238,55.6679
137579,12.6239,55.6679
137580,12.6242,55.6676
137581,12.6243,55.6676
137582,12.6243,55.6675
137583,12.6244,55.6674
137584,12.6245,55.6673
137585,12.6246,55.6672
137586,12.625,55.6668
137587,12.6252,55.6665
137588,12.6255,55.6662
137589,12.6258,55.6659
137590,12.6261,55.6655
137592,12.6264,55.6652
137593,12.6265,55.6651
137594,12.6266,55.665
137595,12.6271,55.6644
137600,12.6229,55.6547
137601,12.6233,55.6543
137603,12.6238,55.6537
137605,12.6242,55.6533
137606,12.6247,55.6528
137607,12.6247,55.6527
137609,12.6248,55.6526
137610,12.6253,55.6521
137612,12.6255,55.6518
137613,12.6256,55.6516
137615,12.6257,55.6515
137617,12.6258,55.6512
137618,12.6259,55.6512
137620,12.626,55.6509
137621,12.6261,55.6506
137622,12.6262,55.6506
137623,12.6264,55.6502
137624,12.6264,55.6501
137626,12.6265,55.6499
137627,12.6266,55.6497
137628,12.6267,55.6495
137640,12.5034,55.661
137641,12.5031,55.6611
137642,12.5028,55.6612
137643,12.5025,55.6613
137644,12.5014,55.6616
137645,12.501,55.6617
137646,12.5003,55.6619
137647,12.4994,55.6622
137648,12.4989,55.6624
137649,12.4986,55.6625
137650,12.4983,55.6627
137651,12.4981,55.6629
137652,12.4978,55.6631
137653,12.4975,55.6633
137654,12.4975,55.6634
137656,12.4943,55.6685
137657,12.4942,55.6684
137658,12.4941,55.6682
137659,12.494,55.6681
137661,12.4941,55.6677
137662,12.4941,55.6672
137663,12.4942,55.667
137664,12.4942,55.6668
137665,12.4942,55.6662
137666,12.4942,55.666
137667,12.4942,55.6659
137743,12.5039,55.666
137744,12.4967,55.6646
137745,12.4963,55.6645
137836,12.5071,55.6645
137837,12.4971,55.6646
137859,12.5014,55.6673
137860,12.5011,55.6669
137861,12.5009,55.6668
137862,12.5008,55.6668
137863,12.5004,55.6667
137864,12.5001,55.6666
137865,12.4994,55.6664
137866,12.4968,55.6656
137867,12.4967,55.6655
137868,12.4967,55.6654
137869,12.4966,55.6653
137870,12.4962,55.6652
137912,12.4987,55.6673
137913,12.4961,55.668
137984,12.4997,55.6676
137985,12.4987,55.6672
137986,12.4978,55.6669
137987,12.4967,55.6665
137988,12.4966,55.6664
137989,12.4963,55.6663
137990,12.4944,55.6658
138080,12.4957,55.6708
138081,12.4939,55.6707
138160,12.5036,55.6676
138161,12.5034,55.6679
138162,12.5035,55.6686
138166,12.5046,55.6653
138167,12.5007,55.6646
138254,12.4967,55.6666
138255,12.4959,55.6681
138256,12.4957,55.6686
138285,12.496,55.6656
138286,12.4962,55.6646
138287,12.4962,55.6645
138288,12.4962,55.6643
138321,12.5035,55.6622
138322,12.5035,55.662
138323,12.5036,55.6619
138325,12.5036,55.6618
138326,12.5037,55.6618
138327,12.5038,55.6617
138328,12.5039,55.6617
138343,12.5046,55.6613
138344,12.5041,55.6616
138345,12.504,55.6616
138366,12.5081,55.6612
138367,12.5068,55.6611
138368,12.5054,55.661
138369,12.5047,55.6609
138370,12.5037,55.6608
138371,12.5027,55.6607
138372,12.5016,55.6605
138373,12.4998,55.6602
138374,12.4986,55.66
138384,12.5045,55.6604
138385,12.5068,55.6597
138386,12.5069,55.6597
138387,12.5083,55.6597
138408,12.5253,55.7006
138409,12.5234,55.6999
138410,12.5275,55.6978
138411,12.5286,55.6969
138412,12.5287,55.6969
138427,12.5086,55.6611
138428,12.5086,55.6608
138429,12.5086,55.6606
138430,12.5086,55.6602
138431,12.5086,55.66
138432,12.5085,55.6596
138433,12.5083,55.6591
138434,12.5079,55.658
138435,12.5077,55.6574
138436,12.5016,55.6606
138437,12.5015,55.6608
138438,12.5014,55.6608
138439,12.5004,55.6611
138440,12.5002,55.6612
138441,12.4982,55.6619
138442,12.4971,55.6618
138487,12.4972,55.6613
138488,12.4969,55.6618
138489,12.4968,55.6621
138490,12.4966,55.6623
138491,12.4965,55.6626
138492,12.4964,55.663
138493,12.4963,55.6632
138494,12.4962,55.6633
138495,12.4962,55.6635
138496,12.4962,55.6636
138497,12.4962,55.6638
138516,12.5069,55.6629
138517,12.5027,55.6629
138553,12.5019,55.6663
138554,12.5017,55.6663
138555,12.5012,55.6662
138556,12.5006,55.6661
138557,12.4974,55.6652
138558,12.4971,55.6652
138559,12.497,55.6652
138560,12.4969,55.6652
138562,12.4968,55.6653
138563,12.4967,55.6653
138639,12.4943,55.6689
138640,12.4944,55.6685
138641,12.4945,55.6684
138642,12.4946,55.6683
138643,12.4948,55.6682
138644,12.4949,55.668
138645,12.495,55.6678
138646,12.4958,55.6663
138672,12.5021,55.6675
138673,12.5034,55.6682
138677,12.5038,55.6671
138679,12.5033,55.6671
138683,12.502,55.6675
138684,12.502,55.6681
138685,12.503,55.6687
138686,12.5034,55.6686
138778,12.4959,55.6652
138779,12.4957,55.6651
138780,12.4956,55.6651
138781,12.4954,55.665
138782,12.495,55.6646
138783,12.4949,55.6645
138792,12.5037,55.6665
138793,12.504,55.666
138795,12.5058,55.6646
138841,12.5038,55.6668
138842,12.5037,55.6666
138843,12.5036,55.6665
138844,12.5034,55.6664
138845,12.5033,55.6664
138846,12.5031,55.6663
138847,12.5028,55.6663
138848,12.5025,55.6664
138849,12.5022,55.6664
138850,12.5019,55.6665
138851,12.5016,55.6666
138852,12.5011,55.6668
138869,12.5138,55.6927
138870,12.5136,55.693
138871,12.5131,55.6935
138872,12.5122,55.6945
138873,12.5116,55.6951
138874,12.6303,55.647
138875,12.6314,55.6449
138923,12.5282,55.7024
138924,12.5292,55.7033
138925,12.5997,55.6957
138926,12.5997,55.6958
138927,12.6001,55.6985
138928,12.6004,55.7019
138968,12.6249,55.67
138970,12.6251,55.6698
138972,12.6259,55.669
138973,12.627,55.6677
138974,12.628,55.6666
138975,12.6283,55.6662
138977,12.6287,55.6657
138978,12.6288,55.6656
138979,12.6296,55.6648
138980,12.6298,55.6645
138981,12.6299,55.6644
138982,12.631,55.6631
138983,12.6311,55.6629
138984,12.6316,55.6624
139006,12.516,55.6606
139007,12.5158,55.6603
139008,12.5152,55.6597
139009,12.5151,55.6595
139010,12.5145,55.6588
139011,12.5143,55.6585
139012,12.5142,55.6584
139013,12.514,55.6582
139014,12.5136,55.6577
139015,12.5135,55.6576
139016,12.5122,55.6559
139054,12.5121,55.6558
139055,12.5116,55.6551
139176,12.6111,55.6669
139177,12.6105,55.6667
139178,12.6109,55.6661
139179,12.6113,55.6662
139196,12.6063,55.6605
139197,12.6062,55.6606
139217,12.5788,55.7143
139218,12.5788,55.7149
139295,12.5528,55.7019
139296,12.5526,55.7019
139324,12.4952,55.6724
139325,12.489,55.6726
139481,12.4883,55.6726
139482,12.4825,55.6727
139497,12.492,55.6782
139498,12.4873,55.6771
139532,12.4867,55.6769
139533,12.4858,55.6765
139534,12.4858,55.6764
139535,12.4856,55.6763
139536,12.4849,55.6759
139537,12.4848,55.6759
139538,12.4848,55.6758
139539,12.4847,55.6758
139541,12.4847,55.6757
139542,12.4846,55.6757
139543,12.4846,55.6756
139545,12.4846,55.6755
139546,12.4845,55.6752
139552,12.4843,55.6741
139553,12.4843,55.6739
139554,12.4841,55.6737
139555,12.4828,55.673
139656,12.5043,55.6668
139657,12.5008,55.6676
139715,12.5004,55.6676
139716,12.4999,55.6677
139717,12.4968,55.6685
139742,12.492,55.6718
139743,12.489,55.6719
139773,12.4884,55.6719
139774,12.4851,55.6719
139906,12.5581,55.6842
139907,12.5581,55.6841
139974,12.552,55.6958
139975,12.5519,55.6957
140001,12.5564,55.6953
140002,12.5564,55.6952
140116,12.4924,55.6829
140117,12.4932,55.6836
140118,12.4936,55.6839
140119,12.4938,55.684
140120,12.4942,55.6843
140122,12.4948,55.6846
140123,12.495,55.6847
140125,12.4951,55.6848
140126,12.4953,55.6849
140127,12.4955,55.6849
140128,12.4968,55.6855
140129,12.4969,55.6855
140130,12.4973,55.6857
140131,12.4974,55.6857
140132,12.4976,55.6858
140133,12.4979,55.686
140134,12.4983,55.6862
140135,12.4985,55.6863
140136,12.4987,55.6864
140371,12.5758,55.6651
140372,12.5761,55.665
140431,12.575,55.6643
140432,12.5741,55.6646
140445,12.6096,55.6633
140446,12.6093,55.6632
140500,12.5599,55.6935
140501,12.5598,55.6936
140584,12.5861,55.7007
140585,12.5858,55.7006
140626,12.5827,55.6994
140627,12.5826,55.6994
140671,12.5873,55.6961
140672,12.5874,55.6962
140673,12.5874,55.6963
140796,12.5364,55.6979
140797,12.5358,55.6979
140833,12.5354,55.6978
140836,12.5351,55.6978
140837,12.5343,55.6977
140838,12.5342,55.6977
140839,12.5341,55.6977
140840,12.5339,55.6977
140841,12.5338,55.6977
140842,12.5333,55.6978
140843,12.5331,55.6979
140844,12.533,55.6979
140845,12.5328,55.698
140846,12.5327,55.698
140847,12.5318,55.6987
140848,12.5316,55.6989
140849,12.5313,55.6991
140850,12.5312,55.6992
140851,12.531,55.6994
141033,12.5301,55.6969
141044,12.5283,55.6983
141045,12.5278,55.6987
141046,12.5267,55.6996
141047,12.5258,55.7003
141089,12.5256,55.7004
141090,12.5254,55.7006
141091,12.5247,55.7012
141092,12.5245,55.7014
141094,12.524,55.7018
141095,12.5236,55.7021
141141,12.5373,55.6996
141142,12.537,55.6996
141143,12.5367,55.6996
141144,12.5366,55.6996
141178,12.5223,55.6974
141179,12.5209,55.6975
141180,12.5199,55.6976
141181,12.5186,55.6978
141182,12.5174,55.698
141183,12.5168,55.6981
141184,12.516,55.6983
141481,12.5363,55.6996
141483,12.5349,55.6999
141485,12.5337,55.7003
141487,12.5324,55.7007
141602,12.5245,55.6973
141603,12.5226,55.6974
141771,12.4964,55.6855
141772,12.4961,55.6856
141773,12.4958,55.6858
141774,12.4954,55.6859
141789,12.5251,55.7026
141790,12.5267,55.7014
141894,12.5105,55.6896
141895,12.5091,55.6894
141897,12.5057,55.6891
141898,12.5045,55.689
141899,12.5039,55.6889
141900,12.5033,55.6888
141901,12.5027,55.6887
141936,12.5135,55.6925
141937,12.5091,55.6913
141965,12.5154,55.691
141966,12.5146,55.6907
141967,12.5129,55.6902
141968,12.512,55.6899
141969,12.5116,55.6898
141970,12.5107,55.6897
141980,12.4966,55.6685
141981,12.4943,55.6691
141982,12.4928,55.6694
141983,12.491,55.67
142067,12.49,55.6703
142068,12.483,55.672
142069,12.4825,55.6722
142070,12.4818,55.6723
142136,12.5163,55.6906
142137,12.5145,55.6919
142138,12.5144,55.692
142139,12.5138,55.6925
142176,12.5136,55.6927
142177,12.5132,55.6929
142178,12.5124,55.6932
142179,12.5121,55.6933
142180,12.5108,55.6942
142181,12.5103,55.6945
142231,12.5159,55.6985
142232,12.5169,55.6995
142233,12.5184,55.7009
142234,12.5191,55.7016
142292,12.5147,55.692
142293,12.5154,55.693
142294,12.5157,55.6934
142295,12.5159,55.6936
142296,12.5161,55.6941
142297,12.5163,55.6945
142298,12.5163,55.6948
142299,12.5165,55.6956
142300,12.5165,55.696
142301,12.5165,55.6961
142302,12.5166,55.6963
142303,12.5166,55.6965
142304,12.5166,55.6968
142305,12.5165,55.6971
142306,12.5164,55.6974
142307,12.5163,55.6977
142308,12.5161,55.698
142309,12.5161,55.6981
142310,12.5162,55.6981
142311,12.5162,55.6982
142387,12.5299,55.6988
142388,12.5315,55.6976
142389,12.5314,55.6969
142391,12.5269,55.7012
142392,12.5284,55.7
142393,12.5297,55.699
142458,12.5089,55.6912
142459,12.5063,55.6904
142532,12.5225,55.6964
142533,12.522,55.6961
142534,12.5215,55.6959
142535,12.5211,55.6957
142536,12.521,55.6955
142537,12.5207,55.6954
142538,12.5205,55.6951
142539,12.5202,55.6949
142540,12.5197,55.6942
142541,12.5187,55.6928
142542,12.5185,55.6926
142543,12.5183,55.6924
142544,12.5181,55.6922
142545,12.5179,55.6921
142546,12.5174,55.6919
142547,12.5158,55.6912
142646,12.5374,55.7104
142647,12.5359,55.7103
